time lick whlPos 
56.287 0.000 10.500 
56.342 0.000 10.500 
56.400 0.000 10.500 
56.457 0.000 10.500 
56.510 0.000 10.500 
56.568 0.000 10.500 
56.622 0.000 10.500 
56.676 0.000 10.500 
56.730 0.000 10.500 
56.789 0.000 10.500 
56.847 0.000 10.500 
56.922 0.000 10.500 
56.978 0.000 10.500 
57.035 0.000 10.500 
57.092 0.000 10.500 
57.145 0.000 10.500 
57.202 0.000 10.500 
57.242 0.000 10.500 
57.302 0.000 10.500 
57.358 0.000 10.500 
57.417 0.000 10.500 
57.474 0.000 10.500 
57.529 0.000 10.500 
57.585 0.000 10.500 
57.638 0.000 10.500 
57.693 0.000 10.500 
57.750 0.000 10.500 
57.807 0.000 10.500 
57.862 0.000 10.500 
57.918 0.000 10.500 
57.973 0.000 10.500 
58.030 0.000 10.500 
58.089 0.000 10.500 
58.146 0.000 10.500 
58.198 0.000 10.500 
58.254 0.000 10.500 
58.308 0.000 10.500 
58.364 0.000 10.500 
58.420 0.000 10.500 
58.474 0.000 10.500 
58.530 0.000 10.500 
58.586 0.000 10.500 
58.640 0.000 10.500 
58.698 0.000 10.500 
58.754 0.000 10.500 
58.807 0.000 10.500 
58.861 0.000 10.500 
58.917 0.000 10.500 
58.975 0.000 10.500 
59.027 0.000 10.500 
59.083 0.000 10.500 
59.139 0.000 10.500 
59.197 0.000 10.500 
59.257 0.000 10.500 
59.312 0.000 10.500 
59.371 0.000 10.500 
59.428 0.000 10.500 
59.484 0.000 10.500 
59.539 0.000 10.500 
59.593 0.000 10.500 
59.654 0.000 10.500 
59.698 0.000 10.500 
59.756 0.000 10.500 
59.811 0.000 10.500 
59.865 0.000 10.500 
59.921 0.000 10.500 
59.992 0.000 10.500 
60.048 0.000 10.500 
60.113 0.000 10.500 
60.173 0.000 10.500 
60.231 0.000 10.500 
60.289 0.000 10.500 
60.344 0.000 10.500 
60.397 0.000 10.500 
60.453 0.000 10.500 
60.527 0.000 10.500 
60.583 0.000 10.500 
60.638 0.000 10.500 
60.694 0.000 10.500 
60.749 0.000 10.500 
60.792 0.000 10.500 
60.850 0.000 10.500 
60.907 0.000 10.500 
60.964 0.000 10.500 
61.023 0.000 10.500 
61.078 0.000 10.500 
61.135 0.000 10.500 
61.193 0.000 10.500 
61.250 0.000 10.500 
61.308 0.000 10.500 
61.364 0.000 10.500 
61.423 0.000 10.500 
61.483 0.000 10.500 
61.540 0.000 10.500 
61.594 0.000 10.500 
61.653 0.000 10.500 
61.708 0.000 10.500 
61.766 0.000 10.500 
61.823 0.000 10.500 
61.881 0.000 10.500 
61.941 0.000 10.500 
61.997 0.000 10.500 
62.052 0.000 10.500 
62.107 0.000 10.500 
62.159 0.000 10.500 
62.215 0.000 10.500 
62.270 0.000 10.500 
62.325 0.000 10.500 
62.381 0.000 10.500 
62.435 0.000 10.500 
62.489 0.000 10.500 
62.544 0.000 10.500 
62.602 0.000 10.500 
62.660 0.000 10.500 
62.718 0.000 10.500 
62.790 0.000 10.500 
62.847 0.000 10.500 
62.922 0.000 10.500 
62.981 0.000 10.500 
63.035 0.000 10.500 
63.091 0.000 10.500 
63.147 0.000 10.500 
63.205 0.000 10.500 
63.270 0.000 10.500 
63.324 0.000 10.500 
63.380 0.000 10.500 
63.435 0.000 10.500 
63.489 0.000 10.500 
63.547 0.000 10.500 
63.603 0.000 10.500 
63.662 0.000 10.500 
63.718 0.000 10.500 
63.776 0.000 10.500 
63.834 0.000 10.500 
63.889 0.000 10.500 
63.933 0.000 10.500 
63.989 0.000 10.500 
64.043 0.000 10.500 
64.096 0.000 10.500 
64.152 0.000 10.500 
64.205 0.000 10.500 
64.264 0.000 10.500 
64.318 0.000 10.500 
64.378 0.000 10.500 
64.435 0.000 10.500 
64.488 0.000 10.500 
64.543 0.000 10.500 
64.600 0.000 10.500 
64.654 0.000 10.500 
64.709 0.000 10.500 
64.763 0.000 10.500 
64.818 0.000 10.500 
64.875 0.000 10.500 
64.932 0.000 10.500 
64.990 0.000 10.500 
65.045 0.000 10.500 
65.099 0.000 10.500 
65.152 0.000 10.500 
65.206 0.000 10.500 
65.262 0.000 10.500 
65.319 0.000 10.500 
65.375 0.000 10.500 
65.449 0.000 10.500 
65.501 0.000 10.500 
65.556 0.000 10.500 
65.615 0.000 10.500 
65.668 0.000 10.500 
65.726 0.000 10.500 
65.781 0.000 10.500 
65.857 0.000 10.500 
65.915 0.000 10.500 
65.970 0.000 10.500 
66.027 0.000 10.500 
66.082 0.000 10.500 
66.141 0.000 10.500 
66.217 0.000 10.500 
66.271 0.000 10.500 
66.327 0.000 10.500 
66.387 0.000 10.500 
66.444 0.000 10.500 
66.500 0.000 10.500 
66.558 0.000 10.500 
66.614 0.000 10.500 
66.669 0.000 10.500 
66.725 0.000 10.500 
66.783 0.000 10.500 
66.843 0.000 10.500 
66.901 0.000 10.500 
66.956 0.000 10.500 
67.031 0.000 10.500 
67.091 0.000 10.500 
67.136 0.000 10.500 
67.192 0.000 10.500 
67.244 0.000 10.500 
67.301 0.000 10.500 
67.354 0.000 10.500 
67.412 0.000 10.500 
67.466 0.000 10.500 
67.521 0.000 10.500 
67.577 0.000 10.500 
67.636 0.000 10.500 
67.691 0.000 10.500 
67.747 0.000 10.500 
67.801 0.000 10.500 
67.856 0.000 10.500 
67.910 0.000 10.500 
67.968 0.000 10.500 
68.042 0.000 10.500 
68.098 0.000 10.500 
68.153 0.000 10.500 
68.208 0.000 10.500 
68.263 0.000 10.500 
68.317 0.000 10.500 
68.373 0.000 10.500 
68.447 0.000 10.500 
68.502 0.000 10.500 
68.556 0.000 10.500 
68.615 0.000 10.500 
68.671 0.000 10.500 
68.732 0.000 10.500 
68.786 0.000 10.500 
68.860 0.000 10.500 
68.914 0.000 10.500 
68.974 0.000 10.500 
69.030 0.000 10.500 
69.086 0.000 10.500 
69.139 0.000 10.500 
69.201 0.000 10.500 
69.260 0.000 10.500 
69.315 0.000 10.500 
69.367 0.000 10.500 
69.422 0.000 10.500 
69.478 0.000 10.500 
69.539 0.000 10.500 
69.592 0.000 10.500 
69.648 0.000 10.500 
69.705 0.000 10.500 
69.762 0.000 10.500 
69.821 0.000 10.500 
69.877 0.000 10.500 
69.933 0.000 10.500 
69.991 0.000 10.500 
70.045 0.000 10.500 
70.101 0.000 10.500 
70.158 0.000 10.500 
70.213 0.000 10.500 
70.265 0.000 10.500 
70.325 0.000 10.500 
70.378 0.000 10.500 
70.435 0.000 10.500 
70.491 0.000 10.500 
70.549 0.000 10.500 
70.603 0.000 10.500 
70.660 0.000 10.500 
70.715 0.000 10.500 
70.771 0.000 10.500 
70.825 0.000 10.500 
70.879 0.000 10.500 
70.934 0.000 10.500 
70.992 0.000 10.500 
71.046 0.000 10.500 
71.104 0.000 10.500 
71.162 0.000 10.500 
71.222 0.000 10.500 
71.298 0.000 10.500 
71.356 0.000 10.500 
71.415 0.000 10.500 
71.465 0.000 10.500 
71.521 0.000 10.500 
71.577 0.000 10.500 
71.638 0.000 10.500 
71.695 0.000 10.500 
71.748 0.000 10.500 
71.805 0.000 10.500 
71.859 0.000 10.500 
71.918 0.000 10.500 
71.977 0.000 10.500 
72.031 0.000 10.500 
72.105 0.000 10.500 
72.162 0.000 10.500 
72.216 0.000 10.500 
72.271 0.000 10.500 
72.328 0.000 10.500 
72.387 0.000 10.500 
72.444 0.000 10.500 
72.502 0.000 10.500 
72.560 0.000 10.500 
72.616 0.000 10.500 
72.670 0.000 10.500 
72.729 0.000 10.500 
72.786 0.000 10.500 
72.839 0.000 10.500 
72.897 0.000 10.500 
72.951 0.000 10.500 
73.027 0.000 10.500 
73.083 0.000 10.500 
73.138 0.000 10.500 
73.193 0.000 10.500 
73.246 0.000 10.500 
73.300 0.000 10.500 
73.377 0.000 10.500 
73.431 0.000 10.500 
73.487 0.000 10.500 
73.543 0.000 10.500 
73.601 0.000 10.500 
73.655 0.000 10.500 
73.710 0.000 10.500 
73.763 0.000 10.500 
73.821 0.000 10.500 
73.874 0.000 10.500 
73.932 0.000 10.500 
73.985 0.000 10.500 
74.042 0.000 10.500 
74.100 0.000 10.500 
74.155 0.000 10.500 
74.212 0.000 10.500 
74.271 0.000 10.500 
74.328 0.000 10.500 
74.390 0.000 10.500 
74.448 0.000 10.500 
74.504 0.000 10.500 
74.558 0.000 10.500 
74.602 0.000 10.500 
74.662 0.000 10.500 
74.717 0.000 10.500 
74.773 0.000 10.500 
74.825 0.000 10.500 
74.880 0.000 10.500 
74.957 0.000 10.500 
75.009 0.000 10.500 
75.066 0.000 10.500 
75.120 0.000 10.500 
75.176 0.000 10.500 
75.229 0.000 10.500 
75.285 0.000 10.500 
75.359 0.000 10.500 
75.418 0.000 10.500 
75.474 0.000 10.500 
75.531 0.000 10.500 
75.584 0.000 10.500 
75.639 0.000 10.500 
75.694 0.000 10.500 
75.749 0.000 10.500 
75.808 0.000 10.500 
75.867 0.000 10.500 
75.920 0.000 10.500 
75.973 0.000 10.500 
76.027 0.000 10.500 
76.082 0.000 10.500 
76.137 0.000 10.500 
76.194 0.000 10.500 
76.245 0.000 10.500 
76.297 0.000 10.500 
76.357 0.000 10.500 
76.415 0.000 10.500 
76.471 0.000 10.500 
76.527 0.000 10.500 
76.582 0.000 10.500 
76.634 0.000 10.500 
76.686 0.000 10.500 
76.745 0.000 10.500 
76.800 0.000 10.500 
76.866 0.000 10.500 
76.922 0.000 10.500 
76.979 0.000 10.500 
77.033 0.000 10.500 
77.090 0.000 10.500 
77.146 0.000 10.500 
77.200 0.000 10.500 
77.255 0.000 10.500 
77.309 0.000 10.500 
77.365 0.000 10.500 
77.421 0.000 10.500 
77.478 0.000 10.500 
77.530 0.000 10.500 
77.590 0.000 10.500 
77.646 0.000 10.500 
77.702 0.000 10.500 
77.760 0.000 10.500 
77.816 0.000 10.500 
77.873 0.000 10.500 
77.935 0.000 10.500 
78.009 0.000 10.500 
78.063 0.000 10.500 
78.120 0.000 10.500 
78.177 0.000 10.500 
78.232 0.000 10.500 
78.306 0.000 10.500 
78.360 0.000 10.500 
78.414 0.000 10.500 
78.470 0.000 10.500 
78.529 0.000 10.500 
78.586 0.000 10.500 
78.639 0.000 10.500 
78.694 0.000 10.500 
78.751 0.000 10.500 
78.809 0.000 10.500 
78.865 0.000 10.500 
78.920 0.000 10.500 
78.974 0.000 10.500 
79.031 0.000 10.500 
79.108 0.000 10.500 
79.169 0.000 10.500 
79.211 0.000 10.500 
79.271 0.000 10.500 
79.327 0.000 10.500 
79.383 0.000 10.500 
79.435 0.000 10.500 
79.491 0.000 10.500 
79.547 0.000 10.500 
79.603 0.000 10.500 
79.665 0.000 10.500 
79.717 0.000 10.500 
79.776 0.000 10.500 
79.833 0.000 10.500 
79.891 0.000 10.500 
79.948 0.000 10.500 
80.005 0.000 10.500 
80.063 0.000 10.500 
80.120 0.000 10.500 
80.174 0.000 10.500 
80.230 0.000 10.500 
80.287 0.000 10.500 
80.341 0.000 10.500 
80.396 0.000 10.500 
80.451 0.000 10.500 
80.506 0.000 10.500 
80.561 0.000 10.500 
80.616 0.000 10.500 
80.674 0.000 10.500 
80.731 0.000 10.500 
80.785 0.000 10.500 
80.840 0.000 10.500 
80.897 0.000 10.500 
80.951 0.000 10.500 
81.007 0.000 10.500 
81.064 0.000 10.500 
81.121 0.000 10.500 
81.175 0.000 10.500 
81.230 0.000 10.500 
81.285 0.000 10.500 
81.339 0.000 10.500 
81.393 0.000 10.500 
81.446 0.000 10.500 
81.498 0.000 10.500 
81.550 0.000 10.500 
81.608 0.000 10.500 
81.665 0.000 10.500 
81.720 0.000 10.500 
81.775 0.000 10.500 
81.833 0.000 10.500 
81.887 0.000 10.500 
81.944 0.000 10.500 
81.999 0.000 10.500 
82.056 0.000 10.500 
82.116 0.000 10.500 
82.170 0.000 10.500 
82.228 0.000 10.500 
82.282 0.000 10.500 
82.359 0.000 10.500 
82.416 0.000 10.500 
82.470 0.000 10.500 
82.525 0.000 10.500 
82.584 0.000 10.500 
82.637 0.000 10.500 
82.697 0.000 10.500 
82.752 0.000 10.500 
82.807 0.000 10.500 
82.866 0.000 10.500 
82.924 0.000 10.500 
82.978 0.000 10.500 
83.034 0.000 10.500 
83.089 0.000 10.500 
83.146 0.000 10.500 
83.202 0.000 10.500 
83.256 0.000 10.500 
83.312 0.000 10.500 
83.370 0.000 10.500 
83.428 0.000 10.500 
83.480 0.000 10.500 
83.537 0.000 10.500 
83.591 0.000 10.500 
83.646 0.000 10.500 
83.699 0.000 10.500 
83.757 0.000 10.500 
83.811 0.000 10.500 
83.883 0.000 10.500 
83.938 0.000 10.500 
83.994 0.000 10.500 
84.050 0.000 10.500 
84.103 0.000 10.500 
84.160 0.000 10.500 
84.215 0.000 10.500 
84.270 0.000 10.500 
84.332 0.000 10.500 
84.388 0.000 10.500 
84.444 0.000 10.500 
84.499 0.000 10.500 
84.557 0.000 10.500 
84.613 0.000 10.500 
84.669 0.000 10.500 
84.723 0.000 10.500 
84.778 0.000 10.500 
84.833 0.000 10.500 
84.892 0.000 10.500 
84.950 0.000 10.500 
85.007 0.000 10.500 
85.062 0.000 10.500 
85.136 0.000 10.500 
85.191 0.000 10.500 
85.244 0.000 10.500 
85.304 0.000 10.500 
85.358 0.000 10.500 
85.415 0.000 10.500 
85.473 0.000 10.500 
85.528 0.000 10.500 
85.583 0.000 10.500 
85.635 0.000 10.500 
85.690 0.000 10.500 
85.763 0.000 10.500 
85.819 0.000 10.500 
85.877 0.000 10.500 
85.935 0.000 10.500 
85.990 0.000 10.500 
86.046 0.000 10.500 
86.104 0.000 10.500 
86.159 0.000 10.500 
86.217 0.000 10.500 
86.291 0.000 10.500 
86.346 0.000 10.500 
86.421 0.000 10.500 
86.478 0.000 10.500 
86.535 0.000 10.500 
86.591 0.000 10.500 
86.647 0.000 10.500 
86.700 0.000 10.500 
86.755 0.000 10.500 
86.811 0.000 10.500 
86.864 0.000 10.500 
86.919 0.000 10.500 
86.975 0.000 10.500 
87.030 0.000 10.500 
87.092 0.000 10.500 
87.149 0.000 10.500 
87.205 0.000 10.500 
87.260 0.000 10.500 
87.313 0.000 10.500 
87.390 0.000 10.500 
87.448 0.000 10.500 
87.508 0.000 10.500 
87.562 0.000 10.500 
87.618 0.000 10.500 
87.675 0.000 10.500 
87.735 0.000 10.500 
87.793 0.000 10.500 
87.852 0.000 10.500 
87.909 0.000 10.500 
87.965 0.000 10.500 
88.017 0.000 10.500 
88.075 0.000 10.500 
88.133 0.000 10.500 
88.189 0.000 10.500 
88.264 0.000 10.500 
88.319 0.000 10.500 
88.373 0.000 10.500 
88.426 0.000 10.500 
88.480 0.000 10.500 
88.533 0.000 10.500 
88.589 0.000 10.500 
88.644 0.000 10.500 
88.701 0.000 10.500 
88.755 0.000 10.500 
88.812 0.000 10.500 
88.868 0.000 10.500 
88.923 0.000 10.500 
88.980 0.000 10.500 
89.035 0.000 10.500 
89.093 0.000 10.500 
89.169 0.000 10.500 
89.224 0.000 10.500 
89.278 0.000 10.500 
89.333 0.000 10.500 
89.388 0.000 10.500 
89.441 0.000 10.500 
89.495 0.000 10.500 
89.551 0.000 10.500 
89.607 0.000 10.500 
89.668 0.000 10.500 
89.726 0.000 10.500 
89.781 0.000 10.500 
89.841 0.000 10.500 
89.900 0.000 10.500 
89.955 0.000 10.500 
90.031 0.000 10.500 
90.090 0.000 10.500 
90.146 0.000 10.500 
90.201 0.000 10.500 
90.243 0.000 10.500 
90.303 0.000 10.500 
90.356 0.000 10.500 
90.413 0.000 10.500 
90.467 0.000 10.500 
90.522 0.000 10.500 
90.579 0.000 10.500 
90.637 0.000 10.500 
90.692 0.000 10.500 
90.749 0.000 10.500 
90.808 0.000 10.500 
90.864 0.000 10.500 
90.918 0.000 10.500 
90.973 0.000 10.500 
91.029 0.000 10.500 
91.085 0.000 10.500 
91.141 0.000 10.500 
91.197 0.000 10.500 
91.254 0.000 10.500 
91.311 0.000 10.500 
91.364 0.000 10.500 
91.420 0.000 10.500 
91.472 0.000 10.500 
91.529 0.000 10.500 
91.585 0.000 10.500 
91.638 0.000 10.500 
91.700 0.000 10.500 
91.756 0.000 10.500 
91.815 0.000 10.500 
91.869 0.000 10.500 
91.922 0.000 10.500 
91.982 0.000 10.500 
92.037 0.000 10.500 
92.094 0.000 10.500 
92.169 0.000 10.500 
92.221 0.000 10.500 
92.275 0.000 10.500 
92.329 0.000 10.500 
92.385 0.000 10.500 
92.438 0.000 10.500 
92.495 0.000 10.500 
92.551 0.000 10.500 
92.626 0.000 10.500 
92.682 0.000 10.500 
92.740 0.000 10.500 
92.792 0.000 10.500 
92.850 0.000 10.500 
92.905 0.000 10.500 
92.965 0.000 10.500 
93.029 0.000 10.500 
93.083 0.000 10.500 
93.138 0.000 10.500 
93.193 0.000 10.500 
93.246 0.000 10.500 
93.303 0.000 10.500 
93.356 0.000 10.500 
93.412 0.000 10.500 
93.485 0.000 10.500 
93.543 0.000 10.500 
93.596 0.000 10.500 
93.653 0.000 10.500 
93.706 0.000 10.500 
93.762 0.000 10.500 
93.817 0.000 10.500 
93.880 0.000 10.500 
93.937 0.000 10.500 
93.996 0.000 10.500 
94.055 0.000 10.500 
94.111 0.000 10.500 
94.165 0.000 10.500 
94.220 0.000 10.500 
94.297 0.000 10.500 
94.356 0.000 10.500 
94.415 0.000 10.500 
94.468 0.000 10.500 
94.527 0.000 10.500 
94.580 0.000 10.500 
94.641 0.000 10.500 
94.697 0.000 10.500 
94.753 0.000 10.500 
94.807 0.000 10.500 
94.864 0.000 10.500 
94.920 0.000 10.500 
94.974 0.000 10.500 
95.031 0.000 10.500 
95.085 0.000 10.500 
95.141 0.000 10.500 
95.202 0.000 10.500 
95.258 0.000 10.500 
95.315 0.000 10.500 
95.371 0.000 10.500 
95.429 0.000 10.500 
95.483 0.000 10.500 
95.538 0.000 10.500 
95.593 0.000 10.500 
95.653 0.000 10.500 
95.706 0.000 10.500 
95.765 0.000 10.500 
95.819 0.000 10.500 
95.877 0.000 10.500 
95.933 0.000 10.500 
95.991 0.000 10.500 
96.045 0.000 10.500 
96.102 0.000 10.500 
96.160 0.000 10.500 
96.217 0.000 10.500 
96.274 0.000 10.500 
96.331 0.000 10.500 
96.387 0.000 10.500 
96.444 0.000 10.500 
96.497 0.000 10.500 
96.554 0.000 10.500 
96.607 0.000 10.500 
96.664 0.000 10.500 
96.718 0.000 10.500 
96.773 0.000 10.500 
96.828 0.000 10.500 
96.885 0.000 10.500 
96.940 0.000 10.500 
96.999 0.000 10.500 
97.057 0.000 10.500 
97.113 0.000 10.500 
97.167 0.000 10.500 
97.222 0.000 10.500 
97.295 0.000 10.500 
97.357 0.000 10.500 
97.413 0.000 10.500 
97.471 0.000 10.500 
97.524 0.000 10.500 
97.581 0.000 10.500 
97.639 0.000 10.500 
97.685 0.000 10.500 
97.743 0.000 10.500 
97.800 0.000 10.500 
97.859 0.000 10.500 
97.918 0.000 10.500 
97.966 0.000 10.500 
98.022 0.000 10.500 
98.079 0.000 10.500 
98.134 0.000 10.500 
98.191 0.000 10.500 
98.246 0.000 10.500 
98.301 0.000 10.500 
98.360 0.000 10.500 
98.415 0.000 10.500 
98.472 0.000 10.500 
98.526 0.000 10.500 
98.579 0.000 10.500 
98.632 0.000 10.500 
98.687 0.000 10.500 
98.743 0.000 10.500 
98.798 0.000 10.500 
98.854 0.000 10.500 
98.912 0.000 10.500 
98.968 0.000 10.500 
99.025 0.000 10.500 
99.082 0.000 10.500 
99.137 0.000 10.500 
99.191 0.000 10.500 
99.249 0.000 10.500 
99.322 0.000 10.500 
99.381 0.000 10.500 
99.434 0.000 10.500 
99.489 0.000 10.500 
99.542 0.000 10.500 
99.597 0.000 10.500 
99.654 0.000 10.500 
99.710 0.000 10.500 
99.768 0.000 10.500 
99.831 0.000 10.500 
99.889 0.000 10.500 
99.934 0.000 10.500 
99.992 0.000 10.500 
100.046 0.000 10.500 
100.104 0.000 10.500 
100.163 0.000 10.500 
100.219 0.000 10.500 
100.291 0.000 10.500 
100.347 0.000 10.500 
100.404 0.000 10.500 
100.465 0.000 10.500 
100.524 0.000 10.500 
100.578 0.000 10.500 
100.655 0.000 10.500 
100.715 0.000 10.500 
100.763 0.000 10.500 
100.804 0.000 10.500 
100.860 0.000 10.500 
100.918 0.000 10.500 
100.975 0.000 10.500 
101.030 0.000 10.500 
101.087 0.000 10.500 
101.145 0.000 10.500 
101.200 0.000 10.500 
101.254 0.000 10.500 
101.308 0.000 10.500 
101.364 0.000 10.500 
101.419 0.000 10.500 
101.476 0.000 10.500 
101.533 0.000 10.500 
101.587 0.000 10.500 
101.642 0.000 10.500 
101.703 0.000 10.500 
101.759 0.000 10.500 
101.818 0.000 10.500 
101.874 0.000 10.500 
101.930 0.000 10.500 
101.990 0.000 10.500 
102.046 0.000 10.500 
102.119 0.000 10.500 
102.175 0.000 10.500 
102.228 0.000 10.500 
102.285 0.000 10.500 
102.342 0.000 10.500 
102.402 0.000 10.500 
102.458 0.000 10.500 
102.516 0.000 10.500 
102.573 0.000 10.500 
102.628 0.000 10.500 
102.684 0.000 10.500 
102.738 0.000 10.500 
102.792 0.000 10.500 
102.848 0.000 10.500 
102.904 0.000 10.500 
102.958 0.000 10.500 
103.015 0.000 10.500 
103.076 0.000 10.500 
103.134 0.000 10.500 
103.186 0.000 10.500 
103.245 0.000 10.500 
103.301 0.000 10.500 
103.356 0.000 10.500 
103.410 0.000 10.500 
103.464 0.000 10.500 
103.519 0.000 10.500 
103.597 0.000 10.500 
103.652 0.000 10.500 
103.706 0.000 10.500 
103.763 0.000 10.500 
103.817 0.000 10.500 
103.872 0.000 10.500 
103.929 0.000 10.500 
103.984 0.000 10.500 
104.057 0.000 10.500 
104.113 0.000 10.500 
104.168 0.000 10.500 
104.224 0.000 10.500 
104.279 0.000 10.500 
104.353 0.000 10.500 
104.409 0.000 10.500 
104.465 0.000 10.500 
104.522 0.000 10.500 
104.578 0.000 10.500 
104.634 0.000 10.500 
104.691 0.000 10.500 
104.748 0.000 10.500 
104.805 0.000 10.500 
104.862 0.000 10.500 
104.915 0.000 10.500 
104.972 0.000 10.500 
105.028 0.000 10.500 
105.083 0.000 10.500 
105.139 0.000 10.500 
105.192 0.000 10.500 
105.249 0.000 10.500 
105.324 0.000 10.500 
105.382 0.000 10.500 
105.438 0.000 10.500 
105.493 0.000 10.500 
105.550 0.000 10.500 
105.611 0.000 10.500 
105.687 0.000 10.500 
105.745 0.000 10.500 
105.801 0.000 10.500 
105.857 0.000 10.500 
105.915 0.000 10.500 
105.974 0.000 10.500 
106.028 0.000 10.500 
106.082 0.000 10.500 
106.139 0.000 10.500 
106.177 0.000 10.500 
106.237 0.000 10.500 
106.293 0.000 10.500 
106.348 0.000 10.500 
106.404 0.000 10.500 
106.462 0.000 10.500 
106.522 0.000 10.500 
106.579 0.000 10.500 
106.637 0.000 10.500 
106.692 0.000 10.500 
106.747 0.000 10.500 
106.802 0.000 10.500 
106.856 0.000 10.500 
106.910 0.000 10.500 
106.964 0.000 10.500 
107.018 0.000 10.500 
107.094 0.000 10.500 
107.154 0.000 10.500 
107.211 0.000 10.500 
107.264 0.000 10.500 
107.320 0.000 10.500 
107.381 0.000 10.500 
107.440 0.000 10.500 
107.498 0.000 10.500 
107.557 0.000 10.500 
107.614 0.000 10.500 
107.670 0.000 10.500 
107.723 0.000 10.500 
107.779 0.000 10.500 
107.834 0.000 10.500 
107.889 0.000 10.500 
107.945 0.000 10.500 
107.998 0.000 10.500 
108.054 0.000 10.500 
108.112 0.000 10.500 
108.168 0.000 10.500 
108.222 0.000 10.500 
108.277 0.000 10.500 
108.333 0.000 10.500 
108.387 0.000 10.500 
108.445 0.000 10.500 
108.498 0.000 10.500 
108.554 0.000 10.500 
108.608 0.000 10.500 
108.670 0.000 10.500 
108.727 0.000 10.500 
108.784 0.000 10.500 
108.838 0.000 10.500 
108.896 0.000 10.500 
108.952 0.000 10.500 
109.007 0.000 10.500 
109.065 0.000 10.500 
109.139 0.000 10.500 
109.195 0.000 10.500 
109.247 0.000 10.500 
109.304 0.000 10.500 
109.357 0.000 10.500 
109.411 0.000 10.500 
109.469 0.000 10.500 
109.524 0.000 10.500 
109.582 0.000 10.500 
109.637 0.000 10.500 
109.692 0.000 10.500 
109.748 0.000 10.500 
109.807 0.000 10.500 
109.865 0.000 10.500 
109.919 0.000 10.500 
109.974 0.000 10.500 
110.032 0.000 10.500 
110.107 0.000 10.500 
110.161 0.000 10.500 
110.216 0.000 10.500 
110.271 0.000 10.500 
110.327 0.000 10.500 
110.401 0.000 10.500 
110.458 0.000 10.500 
110.512 0.000 10.500 
110.567 0.000 10.500 
110.625 0.000 10.500 
110.683 0.000 10.500 
110.740 0.000 10.500 
110.797 0.000 10.500 
110.855 0.000 10.500 
110.911 0.000 10.500 
110.967 0.000 10.500 
111.022 0.000 10.500 
111.080 0.000 10.500 
111.135 0.000 10.500 
111.191 0.000 10.500 
111.246 0.000 10.500 
111.301 0.000 10.500 
111.363 0.000 10.500 
111.420 0.000 10.500 
111.476 0.000 10.500 
111.531 0.000 10.500 
111.591 0.000 10.500 
111.646 0.000 10.500 
111.701 0.000 10.500 
111.774 0.000 10.500 
111.827 0.000 10.500 
111.879 0.000 10.500 
111.936 0.000 10.500 
111.988 0.000 10.500 
112.044 0.000 10.500 
112.099 0.000 10.500 
112.155 0.000 10.500 
112.230 0.000 10.500 
112.283 0.000 10.500 
112.338 0.000 10.500 
112.393 0.000 10.500 
112.447 0.000 10.500 
112.501 0.000 10.500 
112.558 0.000 10.500 
112.615 0.000 10.500 
112.672 0.000 10.500 
112.734 0.000 10.500 
112.793 0.000 10.500 
112.851 0.000 10.500 
112.909 0.000 10.500 
112.967 0.000 10.500 
113.021 0.000 10.500 
113.074 0.000 10.500 
113.129 0.000 10.500 
113.186 0.000 10.500 
113.245 0.000 10.500 
113.303 0.000 10.500 
113.359 0.000 10.500 
113.419 0.000 10.500 
113.476 0.000 10.500 
113.530 0.000 10.500 
113.611 0.000 10.500 
113.669 0.000 10.500 
113.725 0.000 10.500 
113.778 0.000 10.500 
113.829 0.000 10.500 
113.884 0.000 10.500 
113.937 0.000 10.500 
114.013 0.000 10.500 
114.070 0.000 10.500 
114.126 0.000 10.500 
114.183 0.000 10.500 
114.238 0.000 10.500 
114.293 0.000 10.500 
114.348 0.000 10.500 
114.406 0.000 10.500 
114.465 0.000 10.500 
114.521 0.000 10.500 
114.575 0.000 10.500 
114.627 0.000 10.500 
114.683 0.000 10.500 
114.739 0.000 10.500 
114.795 0.000 10.500 
114.847 0.000 10.500 
114.902 0.000 10.500 
114.961 0.000 10.500 
115.017 0.000 10.500 
115.078 0.000 10.500 
115.137 0.000 10.500 
115.194 0.000 10.500 
115.251 0.000 10.500 
115.308 0.000 10.500 
115.366 0.000 10.500 
115.427 0.000 10.500 
115.486 0.000 10.500 
115.544 0.000 10.500 
115.598 0.000 10.500 
115.656 0.000 10.500 
115.715 0.000 10.500 
115.773 0.000 10.500 
115.845 0.000 10.500 
115.900 0.000 10.500 
115.954 0.000 10.500 
116.009 0.000 10.500 
116.064 0.000 10.500 
116.118 0.000 10.500 
116.175 0.000 10.500 
116.230 0.000 10.500 
116.283 0.000 10.500 
116.345 0.000 10.500 
116.403 0.000 10.500 
116.458 0.000 10.500 
116.513 0.000 10.500 
116.567 0.000 10.500 
116.622 0.000 10.500 
116.677 0.000 10.500 
116.734 0.000 10.500 
116.809 0.000 10.500 
116.865 0.000 10.500 
116.921 0.000 10.500 
116.978 0.000 10.500 
117.038 0.000 10.500 
117.094 0.000 10.500 
117.156 0.000 10.500 
117.214 0.000 10.500 
117.269 0.000 10.500 
117.324 0.000 10.500 
117.382 0.000 10.500 
117.437 0.000 10.500 
117.494 0.000 10.500 
